timestamp,bot_id,event_type,value
2026-04-16T17:06:56.342571,1,energy_delta,-5
2026-04-16T17:06:56.852021,1,collision,-5
2026-04-16T17:06:56.852121,1,energy_delta,-5
2026-04-16T17:06:57.363978,1,collision,-5
2026-04-16T17:06:57.364105,1,energy_delta,-5
2026-04-16T17:06:57.870548,1,collision,-5
2026-04-16T17:06:57.870646,1,energy_delta,-5
2026-04-16T17:06:58.393829,1,collision,-5
2026-04-16T17:06:58.393955,1,energy_delta,-5
2026-04-16T17:06:58.906386,1,collision,-5
2026-04-16T17:06:58.906452,1,energy_delta,-5
2026-04-16T17:06:59.417517,1,collision,-5
2026-04-16T17:06:59.417614,1,energy_delta,-5
2026-04-16T17:06:59.417642,1,proximity,2
2026-04-16T17:06:59.921942,1,collision,-5
2026-04-16T17:06:59.922011,1,energy_delta,-5
2026-04-16T17:07:00.435701,1,collision,-5
2026-04-16T17:07:00.435800,1,energy_delta,-5
2026-04-16T17:07:00.947577,1,collision,-5
2026-04-16T17:07:00.947678,1,energy_delta,-5
2026-04-16T17:07:01.454764,1,collision,-5
2026-04-16T17:07:01.454892,1,energy_delta,-5
2026-04-16T17:07:01.960668,1,collision,-5
2026-04-16T17:07:01.960771,1,energy_delta,-5
2026-04-16T17:07:02.475409,1,collision,-5
2026-04-16T17:07:02.475536,1,energy_delta,-5
2026-04-16T17:07:02.976046,1,collision,-5
2026-04-16T17:07:02.976128,1,energy_delta,-5
2026-04-16T17:07:03.495946,1,collision,-5
2026-04-16T17:07:03.496015,1,energy_delta,-5
2026-04-16T17:07:03.995333,1,collision,-5
2026-04-16T17:07:03.995402,1,energy_delta,-5
2026-04-16T17:07:04.501422,1,collision,-5
2026-04-16T17:07:04.501560,1,energy_delta,-5
2026-04-16T17:07:05.003569,1,collision,-5
2026-04-16T17:07:05.003696,1,energy_delta,-5
2026-04-16T17:07:05.518693,1,collision,-5
2026-04-16T17:07:05.518791,1,energy_delta,-5
2026-04-16T17:07:06.016068,1,collision,-5
2026-04-16T17:07:06.016204,1,energy_delta,-5
2026-04-16T17:07:06.534081,1,collision,-5
2026-04-16T17:07:06.534148,1,energy_delta,-5
2026-04-16T17:07:07.031487,1,collision,-5
2026-04-16T17:07:07.031554,1,energy_delta,-5
2026-04-16T17:07:07.541600,1,collision,-5
2026-04-16T17:07:07.541672,1,energy_delta,-5
2026-04-16T17:07:08.048052,1,collision,-5
2026-04-16T17:07:08.048147,1,energy_delta,-5
2026-04-16T17:07:08.562736,1,collision,-5
2026-04-16T17:07:08.562806,1,energy_delta,-5
2026-04-16T17:09:27.391161,1,proximity,2
2026-04-16T17:09:27.896734,1,proximity,2
2026-04-16T17:09:30.452475,1,proximity,2
2026-04-16T17:09:31.996287,1,proximity,2
2026-04-16T17:09:32.523433,2,proximity,2
2026-04-16T17:09:32.998183,1,proximity,1
2026-04-16T17:09:33.041828,2,proximity,2
2026-04-16T17:09:33.507580,1,proximity,1
2026-04-16T17:09:33.535708,2,proximity,1
2026-04-16T17:09:34.007193,1,proximity,2
2026-04-16T17:09:34.034501,2,proximity,1
2026-04-16T17:09:34.512249,1,proximity,2
2026-04-16T17:09:35.022748,1,proximity,2
2026-04-16T17:09:35.048913,2,proximity,2
2026-04-16T17:09:35.540034,1,proximity,2
2026-04-16T17:09:35.571429,2,proximity,2
2026-04-16T17:09:36.040433,1,proximity,2
2026-04-16T17:09:36.067818,2,proximity,2
2026-04-16T17:09:36.546114,1,proximity,2
2026-04-16T17:09:36.577984,2,proximity,2
2026-04-16T17:09:37.046791,1,proximity,2
2026-04-16T17:09:37.074724,2,proximity,2
2026-04-16T17:09:37.575477,1,proximity,2
2026-04-16T17:09:37.604788,2,proximity,2
2026-04-16T17:10:52.183137,1,proximity,2
2026-04-16T17:10:57.825507,2,proximity,2
2026-04-16T17:10:58.314835,1,proximity,2
2026-04-16T17:10:58.347548,2,proximity,1
2026-04-16T17:10:58.817064,1,proximity,1
2026-04-16T17:10:58.847042,2,collision,-5
2026-04-16T17:10:58.847151,2,energy_delta,-5
2026-04-16T17:10:58.847195,2,proximity,1
2026-04-16T17:10:59.335052,1,proximity,1
2026-04-16T17:10:59.370453,2,collision,-5
2026-04-16T17:10:59.370530,2,energy_delta,-5
2026-04-16T17:10:59.370551,2,proximity,1
2026-04-16T17:10:59.845686,1,collision,-5
2026-04-16T17:10:59.845795,1,energy_delta,-5
2026-04-16T17:10:59.845845,1,proximity,1
2026-04-16T17:10:59.872407,2,collision,-5
2026-04-16T17:10:59.872489,2,energy_delta,-5
2026-04-16T17:10:59.872507,2,proximity,1
2026-04-16T17:11:00.348792,1,collision,-5
2026-04-16T17:11:00.348898,1,energy_delta,-5
2026-04-16T17:11:00.348918,1,proximity,2
2026-04-16T17:11:00.381737,2,collision,-5
2026-04-16T17:11:00.381821,2,energy_delta,-5
2026-04-16T17:11:00.381840,2,proximity,1
2026-04-16T17:11:00.859398,1,collision,-5
2026-04-16T17:11:00.859489,1,energy_delta,-5
2026-04-16T17:11:00.859510,1,proximity,2
2026-04-16T17:11:00.887895,2,collision,-5
2026-04-16T17:11:00.888026,2,energy_delta,-5
2026-04-16T17:11:00.888088,2,proximity,2
2026-04-16T17:11:01.376866,1,collision,-5
2026-04-16T17:11:01.377028,1,energy_delta,-5
2026-04-16T17:11:01.413296,2,collision,-5
2026-04-16T17:11:01.413379,2,energy_delta,-5
2026-04-16T17:11:01.878797,1,collision,-5
2026-04-16T17:11:01.878892,1,energy_delta,-5
2026-04-16T17:11:01.910157,2,collision,-5
2026-04-16T17:11:01.910231,2,energy_delta,-5
2026-04-16T17:11:02.400131,1,collision,-5
2026-04-16T17:11:02.400213,1,energy_delta,-5
2026-04-16T17:11:02.431514,2,collision,-5
2026-04-16T17:11:02.431591,2,energy_delta,-5
2026-04-16T17:11:02.914673,1,collision,-5
2026-04-16T17:11:02.914776,1,energy_delta,-5
2026-04-16T17:11:02.941800,2,collision,-5
2026-04-16T17:11:02.941896,2,energy_delta,-5
2026-04-16T17:11:03.420697,1,collision,-5
2026-04-16T17:11:03.420827,1,energy_delta,-5
2026-04-16T17:11:03.450749,2,collision,-5
2026-04-16T17:11:03.450857,2,energy_delta,-5
2026-04-16T17:11:03.917661,1,collision,-5
2026-04-16T17:11:03.917767,1,energy_delta,-5
2026-04-16T17:11:03.946856,2,collision,-5
2026-04-16T17:11:03.946946,2,energy_delta,-5
2026-04-16T17:11:04.426504,1,collision,-5
2026-04-16T17:11:04.426635,1,energy_delta,-5
2026-04-16T17:11:04.462327,2,collision,-5
2026-04-16T17:11:04.462399,2,energy_delta,-5
2026-04-16T17:11:04.932225,1,collision,-5
2026-04-16T17:11:04.932307,1,energy_delta,-5
2026-04-16T17:11:04.957998,2,collision,-5
2026-04-16T17:11:04.958099,2,energy_delta,-5
2026-04-16T17:11:05.452584,1,collision,-5
2026-04-16T17:11:05.452677,1,energy_delta,-5
2026-04-16T17:11:05.483224,2,collision,-5
2026-04-16T17:11:05.483316,2,energy_delta,-5
2026-04-16T17:11:05.951069,1,collision,-5
2026-04-16T17:11:05.951153,1,energy_delta,-5
2026-04-16T17:11:06.462091,1,collision,-5
2026-04-16T17:11:06.462202,1,energy_delta,-5
2026-04-16T17:11:06.965621,1,collision,-5
2026-04-16T17:11:06.965703,1,energy_delta,-5
2026-04-16T17:11:07.484171,1,collision,-5
2026-04-16T17:11:07.484254,1,energy_delta,-5
2026-04-16T17:11:07.989797,1,collision,-5
2026-04-16T17:11:07.989873,1,energy_delta,-5
2026-04-16T17:11:08.513963,1,collision,-5
2026-04-16T17:11:08.514075,1,energy_delta,-5
2026-04-16T17:11:09.011083,1,collision,-5
2026-04-16T17:11:09.011171,1,energy_delta,-5
2026-04-16T17:11:09.530683,1,collision,-5
2026-04-16T17:11:09.530767,1,energy_delta,-5
2026-04-16T17:11:10.037312,1,collision,-5
2026-04-16T17:11:10.037438,1,energy_delta,-5
2026-04-16T17:11:10.558085,1,collision,-5
2026-04-16T17:11:10.558157,1,energy_delta,-5
2026-04-16T17:11:11.072757,1,collision,-5
2026-04-16T17:11:11.072837,1,energy_delta,-5
2026-04-16T17:11:11.603121,1,collision,-5
2026-04-16T17:11:11.603230,1,energy_delta,-5
2026-04-16T17:11:12.108417,1,collision,-5
2026-04-16T17:11:12.108521,1,energy_delta,-5
2026-04-16T17:11:12.619442,1,collision,-5
2026-04-16T17:11:12.619523,1,energy_delta,-5
2026-04-16T17:11:13.129453,1,collision,-5
2026-04-16T17:11:13.129523,1,energy_delta,-5
2026-04-16T17:11:13.640706,1,collision,-5
